record_id,row_index,smiles,prop,repeat_unit_id
dr_744c9c1ba14f545d8d98,224,*Oc1ccc(OC(*)=O)s1,eea,ru_0c2bca52994df5304d8d
dr_4f0e4bcb88abbe4db04e,225,*C(=O)Oc1ccc(C(*)=S)cc1,eea,ru_9a511609cfca79e9a51d
dr_d174b91591667e6fb4ab,226,*OC(=O)OC(*)=O,eea,ru_b13b777fa8ad84e30274
dr_70a1bb8c15a2cc5f1910,227,*OC(=S)OC(*)=O,eea,ru_84d46a86cc81ef9710ad
dr_db4c959cb42a4ff27b95,228,*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,eea,ru_5efa73032b3c8161a51d
dr_fc60140572e2c2d177d4,229,*Cc1ccc(-c2ccc(N*)s2)s1,eea,ru_a7190125dc3116b0b104
dr_c7d45c8ef19deb080d3e,230,*Nc1ccc(-c2ccc(C(*)=O)s2)s1,eea,ru_828722c471565768899b
dr_ac29aa5df1fc278315d1,231,*Nc1ccc(-c2ccc(C(*)=S)s2)s1,eea,ru_c5f835ec5a5287530b31
dr_f93855fda0d489171095,232,*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,eea,ru_82a1edd82791d6616eeb
dr_f97cb2baa67c2b0e5519,233,*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,eea,ru_b64f4761a6d1bf511674
dr_eb6d02e81970084833ee,234,*Nc1ccc(C(=O)c2ccc(*)s2)s1,eea,ru_a08348245b6ef6911f33
dr_e81e30a0bdf2e844b3b3,235,*Nc1ccc(C(=O)C(*)=S)s1,eea,ru_74473a2b47c8bc92f45f
dr_505abb0eee764a3fe204,236,*Nc1ccc(C(=S)c2ccc(*)s2)s1,eea,ru_b405fc3fc2b9e29d69d2
dr_f4900c6f14d608655e0e,237,*Nc1ccc(C(=S)c2ccc(*)cc2)s1,eea,ru_d58daaa81a598fb1b8c5
dr_a8d91e7cf988af07e81a,238,*Nc1ccc(Nc2ccc(*)s2)s1,eea,ru_b12308b56db026ebca5f
dr_10087f2665c20f45811d,239,*Nc1ccc(NC(*)=S)s1,eea,ru_b75a63774d7b6cdc7520
dr_83fd3548edd674fbd52c,240,*Nc1ccc(Oc2ccc(*)s2)s1,eea,ru_6e760f5d0e1c0761ec30
dr_c1fa31f39e452a7fe10d,241,*Nc1ccc(OC(*)=S)s1,eea,ru_52a9525a7e6fcbdef205
dr_2c3c3155f4b0b20f7740,242,*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,eea,ru_5fcaded89c901b08474e
dr_71b078e955e6521580d0,243,*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,eea,ru_8c8a167650492a54263a
dr_d5bd91c1e09b294f4ba6,244,*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,eea,ru_5ea6485a767086ee2496
dr_24406e44c37a638044d3,245,*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,eea,ru_70579005e46a4a73528e
dr_74449dbb446771798768,246,*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,eea,ru_99db9018f27bbd1a19c2
dr_4c1f6f5cd33a4c54cd70,247,*Cc1ccc(-c2ccc(N*)cc2)cc1,eea,ru_413fd80349a75776bc2a
dr_6d5e061ed5e0477f4d20,248,*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,eea,ru_b31fda181b65003a9320
dr_d093a057d9e8fca9d4fe,249,*Nc1ccc(C(=O)c2ccc(*)s2)cc1,eea,ru_e392bc5af659a574a595
dr_9ea0f3cdc50c543f5e7b,250,*Nc1ccc(C(=O)C(*)=S)cc1,eea,ru_9fb375159b986a702ab8
dr_17b8a896909794a8e765,251,*Nc1ccc(C(=O)O*)cc1,eea,ru_6ff6f5dc0f6356e0b3d2
dr_fde0e173e31bb1abef8b,252,*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,eea,ru_0e6fae762d1e9e262d9f
dr_bc2bb3e9f392a61f5a2c,253,*Nc1ccc(Nc2ccc(*)s2)cc1,eea,ru_c82748fae37c23dd4845
dr_4c558d8646657e1437e5,254,*Nc1ccc(Oc2ccc(*)s2)cc1,eea,ru_2e1b624936aadb7edd3f
dr_369963c60b602567d327,255,*Nc1ccc(Oc2ccc(*)cc2)cc1,eea,ru_a1206c4a88d770e375c1
dr_c4042e0a1307e49be492,256,*Nc1ccc(OC(*)=S)cc1,eea,ru_fd33a3d0b56077932d53
dr_239402a50fae03a659ed,257,*NC(=O)c1ccc(-c2ccc(*)cc2)s1,eea,ru_6d5593c2aaf576797f13
dr_38e85630693b87b28393,258,*NC(=O)c1ccc(C(*)=O)s1,eea,ru_5d01aa314e2cc3747d7c
dr_a859ae4d8fd46388de71,259,*NC(=O)c1ccc(C(*)=S)s1,eea,ru_fd13e017fd45ff19b721
dr_72ed494cfd099f71448d,260,*NC(=O)c1ccc(O*)s1,eea,ru_9887a2907679de17f192
dr_1307feba9dab7553fc1f,261,*NC(=O)c1ccc(-c2ccc(*)s2)cc1,eea,ru_393f7b50310aae328f95
dr_d28820f179586c2e9c30,262,*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,eea,ru_6200ac2949657c1553cd
dr_4590a0c75eb1b22210dc,263,*NC(=O)c1ccc(C(*)=S)cc1,eea,ru_9c4fbc3b2a9d98478387
dr_2741bea8b925eb181031,264,*NC(=O)c1ccc(O*)cc1,eea,ru_775f63725347677675c6
dr_d5dd4dffdf21f52dd751,265,*NC(=O)C(=S)c1ccc(*)s1,eea,ru_17c281b2062cc4912327
dr_d869189e64335af0d676,266,*NC(=O)C(=S)c1ccc(*)cc1,eea,ru_28cdd34dac6d72db4c9c
dr_eeac18c0bedd8938bc7d,267,*NC(=O)C(=S)C(*)=O,eea,ru_15c93233e9c1ae5f82f9
dr_cab2bc018cfee2730a83,268,*NC(=O)C(=S)O*,eea,ru_90d7074559fc28041756
dr_05d4343e31a8885cee7e,269,*NC(=O)Nc1ccc(*)s1,eea,ru_68169176d5696fc3072c
dr_24cc9e0c80b6868afa2e,270,*NC(=O)NC(*)=O,eea,ru_92290b3b4019b486fa57
dr_ebfb69f661943c136e7d,271,*NC(=O)NC(*)=S,eea,ru_5a066ba6b6840e343801
dr_bd2ced85d5e30be03cdb,272,*NC(=O)NO*,eea,ru_7211cf44f0a541d1d8b2
dr_c52ade1012fb1db362a9,273,*NC(=O)Oc1ccc(*)s1,eea,ru_ad1f1e1ce32de37dcbbd
dr_53db5b3c61b16a024947,274,*NC(=O)Oc1ccc(*)cc1,eea,ru_dc51e8bcd750e7ac945a
dr_5d03004fdc166011988a,275,*NC(=O)OC(*)=S,eea,ru_3ef74baf1b55b503b961
dr_f5b462aefd9280566d2b,276,*NC(=S)c1ccc(O*)s1,eea,ru_daaf8d489c0a3aa8a039
dr_5878a0650cfa9b3d17fe,277,*NC(=S)c1ccc(O*)cc1,eea,ru_76f252e86e02636b2209
dr_daa23c91989d587fc266,278,*NC(=S)C(=O)O*,eea,ru_323f92d90c66d9bdaf5e
dr_7ec22958f6a2136c2f77,279,*NC(=S)Nc1ccc(*)cc1,eea,ru_4b173c19597af837c5c1
dr_e631c261f3467024b5f4,280,*NC(=S)NC(*)=S,eea,ru_db04d6798ce267bdf1d8
dr_c75fa5e99b256078ed5f,281,*NC(=S)NO*,eea,ru_6aaa3e98c04ea679c7af
dr_d53d33e9e837d1007cc7,282,*NC(=S)OC(*)=S,eea,ru_b500d8008d4e98f79c68
dr_fdeb0619bc0946de96d5,283,*NOC(=O)O*,eea,ru_4f5d25c572fc5e8d4b2b
dr_ad78ec15c7aafbaa02d8,284,*NOC(=S)O*,eea,ru_d3beead403f04b5d27ec
dr_b286a2abd9f0795e1224,285,*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,eea,ru_dd069d19a0f7ed732497
dr_6ac51aa8cc057d79022f,286,*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,eea,ru_5538cada39f161bc4f29
dr_a24a260790c5c15c027e,287,*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,eea,ru_685be1679277a58a5add
dr_c26d1de55965a275d2be,288,*NC(=O)OC(*)=O,eea,ru_ca82b8d3bfbb892bc3f2
dr_ea0578d399a4359a66ce,289,*OC(=O)C(=S)C(*)=O,eea,ru_3d9df82b9e42eb793543
dr_005ce9d862f93c2bcd38,290,*OCCC(=O)CC(=O)Oc1ccc(*)cc1,eea,ru_277392ac0e09b3cd31f8
dr_95941ee164ce51ac0225,291,*CCOC(=S)NC(=S)c1ccc(N*)cc1,eea,ru_edcf10d819106b3fe46d
dr_05d3a2277d9d0b5cd2ac,292,*CNCCCOCO*,eea,ru_11b139f4419934795c16
dr_7fc9a8e72fb9d396628f,293,*CNCNC(=O)NC(=O)N*,eea,ru_1216f59bba13eea347a9
dr_83d6d5ade763ee8ec2ed,294,*CNC(=O)NCOCO*,eea,ru_7c3a918f2089bd5aa698
dr_51cdc272871734686b9a,295,*CNC(=O)ONC(=O)NO*,eea,ru_b7df112b333c8f280d61
dr_2768114c49574f042179,296,*COCOCCCO*,eea,ru_f8bf3a2220e28a78e07f
dr_b5fc6c2f5af7d4274ce1,297,*CNCCNC(=O)OC*,eea,ru_d1ad143f61f800e62d77
dr_451d03343b6613073a3f,298,*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,eea,ru_9683038467ca4edb803c
dr_98e3a245da30cd6494d5,299,*NOC(=O)NCC(=O)NC(*)=O,eea,ru_c129acdc9d1304bcd2d1
dr_e3961dc3a35934d4df34,300,*NCCCNC(=O)NC(*)=O,eea,ru_d3e98063b2fb4d74060f
dr_e40f607b69f7db4862df,301,*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,eea,ru_8d23b6614de2b48710c1
dr_e0220b8330310c047fc1,302,*NCNC(=O)OC(=O)NC(*)=O,eea,ru_05bc15cb4efcc6fff2e7
dr_af233fc7535fc86b8dd4,303,*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,eea,ru_6595554084df79a09458
dr_572d3e22c140c4c7480b,304,*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,eea,ru_82ab6ed7591fe0df6cda
dr_5f65fa858543a02e0a96,305,*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,eea,ru_bf2649c45699035bd3e5
dr_84eb3370aeb0b7a77ec1,306,*OC(F)(F)c1ccc(C(*)(F)F)s1,eea,ru_395b785ec595d95fd68e
dr_4ed8adaabd3c32626ffc,307,*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,eea,ru_a59dc02aa430e8f93311
dr_a55c7e9d950422610897,308,*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,eea,ru_2c16a7e0cb9742182d1d
dr_4a2e110adc73233b5bb2,309,*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,eea,ru_a61fd6505aa88498d9f4
dr_3fab251a77c0acff20c9,310,*OC(F)(F)c1ccc(C(*)(F)F)cc1,eea,ru_e7b50c5afa741fd3605c
dr_dc497adaaa69d029e6b5,311,*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,eea,ru_91f5c7c93c7bb34d31b9
dr_3f1e60e7a07d15cbc192,312,*Oc1ccc(C(F)(F)C(*)(F)F)s1,eea,ru_ffd3684e3b0257a67a6e
dr_3b123f1f6b7ce326a2e4,313,*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)s1,eea,ru_c4bbfe1b140bf7e2cfc7
dr_99deb4a4fccdb83b9eef,314,*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,eea,ru_f312ca4e76230018c8ea
dr_8c273ee5719219eff8df,315,*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,eea,ru_2947bec2040e4e68ffae
dr_5a7df579f62d2e5004e2,316,*Oc1ccc(C(F)(F)C(*)(F)F)cc1,eea,ru_e442fd99899810ee79ff
dr_c3f2da7d5d21cf1f8d08,317,*c1ccc(CC(F)(F)C(*)(F)F)s1,eea,ru_3cce59fc1f81ce7d9128
dr_f1202532a2347e03ff17,318,*c1ccc(CC(F)(F)C(*)(F)F)cc1,eea,ru_417327d811c331b2f23d
dr_a0895ecc40241758fccf,319,*C(=O)CC(F)(F)C(*)(F)F,eea,ru_b328c3f60d2ba9f4e6c8
dr_37738aa5ceab422893f3,320,*C(=S)CC(F)(F)C(*)(F)F,eea,ru_30cf169d9652fad7ad4f
dr_55fb6dbe587a99cc903b,321,*NCC(F)(F)C(*)(F)F,eea,ru_bbb1a074a3c173a8999d
dr_82c28aff161611d55a59,322,*OCC(F)(F)C(*)(F)F,eea,ru_e310980034e17fba6d04
dr_b812ae4239d9a3177cbb,323,*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,eea,ru_d180743f7779efb405be
dr_f247773419af08810e09,324,*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,eea,ru_b0d311bb115d5b0e0637
dr_b1c0a341bcd1b9a2b0d0,325,*C(=S)C(=O)C(F)(F)C(*)(F)F,eea,ru_ea0ad168bc4b57079b03
dr_1d8a20d39b37bf0d6991,326,*OC(=S)C(F)(F)C(*)(F)F,eea,ru_fb17104da1feb916c03f
dr_5ab29f05322763529349,327,*c1ccc(NC(F)(F)C(*)(F)F)s1,eea,ru_9024232fa637059e280b
dr_c9e0c109ecac3ead7d6c,328,*c1ccc(NC(F)(F)C(*)(F)F)cc1,eea,ru_16a3b9d6e4b6e3e26597
dr_7c26dbabf908880000d8,329,*C(=O)NC(F)(F)C(*)(F)F,eea,ru_59b6b762d892425403c9
dr_337cfe2fb20f2885aa76,330,*C(=S)NC(F)(F)C(*)(F)F,eea,ru_84b0014d43d3f43b81b1
dr_6650455a296f8d4fc99c,331,*NOC(F)(F)C(*)(F)F,eea,ru_61e81c47850a8aa06e43
dr_adc693fcbc7e9f1faf7b,332,*c1ccc(C(F)(F)CC(*)(F)F)s1,eea,ru_0ddf3808a8ccd84722f4
dr_8afc2c0b90ca0ab92c62,333,*c1ccc(C(F)(F)CC(*)(F)F)cc1,eea,ru_40410064c3a2c97e37f5
dr_313eaf0a5836c68d8ab4,334,*C(=O)C(F)(F)CC(*)(F)F,eea,ru_b590b3f5d0520b33cf1a
dr_756723ff6298d4e9e91b,335,*C(=S)C(F)(F)CC(*)(F)F,eea,ru_edbb0d93a5e7b1ea25a3
dr_c34c3a512512b8ced8fb,336,*NC(F)(F)CC(*)(F)F,eea,ru_ae787cd3e4b988ad1773
dr_6e2ffa4601ec8ef33f30,337,*OC(F)(F)CC(*)(F)F,eea,ru_5c5abd50e645df5b0c02
dr_70d41c789e671c2e4ee3,338,*C(=O)C(F)(F)C(=O)C(*)(F)F,eea,ru_ed83f8db3696999edf7b
dr_3389fdbdbc2b651da520,339,*OC(F)(F)C(=O)C(*)(F)F,eea,ru_ca4d9a0fec61ec28084c
dr_e4eb57b285d6b8c0d79e,340,*OC(F)(F)C(=S)C(*)(F)F,eea,ru_1e8ef1ee7da39ada7ea7
dr_c7c705609cac6b4090d7,341,*c1ccc(C(F)(F)NC(*)(F)F)s1,eea,ru_67562c1efb5968c5234b
dr_e02d433b4f4f10c19aa6,342,*c1ccc(C(F)(F)NC(*)(F)F)cc1,eea,ru_27c6f697ab7a838b1c28
dr_a297a031e6404321728c,343,*C(=O)C(F)(F)NC(*)(F)F,eea,ru_5e6c5316c7add248a986
dr_d775145cf0808ef45d98,344,*C(=S)C(F)(F)NC(*)(F)F,eea,ru_dbf0d163fef600207b7d
dr_87cbfd3c1439693aadda,345,*NC(F)(F)NC(*)(F)F,eea,ru_4395953ae83f70a916ea
dr_6e74e18ac9e2edac8109,346,*OC(F)(F)NC(*)(F)F,eea,ru_a6f827966c99386c16e7
dr_b9481b3d2cbf9d8621aa,347,*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)cc2)cc1,eea,ru_e412460b0eac72961714
dr_31ce34dcc5a165cbc07b,348,*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,eea,ru_8318f1b3a161dff860be
dr_920bb8298d3e6e8dfc58,349,*c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)cc1,eea,ru_a9e4d1bdcec7cf7e0e32
dr_9117d405f5ff46d779b3,350,*Cc1ccc(CO*)s1,eea,ru_d550ef2d6ea98621c209
dr_e8b5a52fba77818eb512,351,*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,eea,ru_50993c9374acee859b20
dr_70ef04a6235412991dd7,352,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,eea,ru_d712056e241490219556
dr_ef31b810222d7c78ac75,353,*C(=O)c1ccc(-c2ccc(C(*)=S)s2)cc1,eea,ru_503cf1db06b292a65428
dr_6953a655480401e1a3e1,354,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,eea,ru_55801e08527b020f2b58
dr_60dc32fa1c009fcc346b,355,*C(=O)c1ccc(C(=S)c2ccc(*)s2)cc1,eea,ru_3e315a579c2accb9cef2
dr_71de17dfb4fa6421d552,356,*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,eea,ru_b21683c9fe359391014f
dr_4834f27edbd04436a081,357,*Nc1ccc(C(=O)O*)s1,eea,ru_55c8847626fdfc3e4edf
dr_9efd706719ebc2142d09,358,*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,eea,ru_ea99054f12e2e12a2605
dr_d81e0961457f4515a34a,359,*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,eea,ru_e1d439649c32b304d763
dr_908b81ecef4208a61592,360,*c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(*)s4)cc3)s2)s1,eea,ru_233f92d768ebe814e5b6
dr_5fbc5c5154ed1b268c40,361,*OCC(=S)c1ccc(C(=S)Cc2ccc(-c3ccc(*)cc3)cc2)s1,eea,ru_811bcf70d41ac9aeb2fb
dr_8e3fc56e7bc2b42bdf5c,362,*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,eea,ru_8ff949886fe039fa622e
dr_c2e417bca3e7a8b3f6f7,363,*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,eea,ru_ec9b8980589a741f1b8f
dr_85035d04781fd23abe7b,364,*Nc1ccc(NC(=O)NONC(*)=O)s1,eea,ru_cfbb245c3ae1d8ab65bb
dr_abab7d69530baa2b9467,365,*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,eea,ru_a3f07da991747aab4a08
dr_ee39dc1653414773aee2,366,*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,eea,ru_21242e8b0ed514c7b96f
dr_f6f430ffffbc0d7a7173,367,*OC(=O)C(F)(F)C(*)(F)F,eea,ru_71fbac255342facba1ec
dr_38e90d273803626cbc78,368,*CC(*)C,egb,ru_6e545ca8b11c4c21186b
dr_a07f2a5ef05c0c884a50,369,*CC(*)CC,egb,ru_e55e25032750ba4eea7b
dr_ef0143a9613467dd304d,370,*CC(*)CCC,egb,ru_bd578e3eb80fd2c54849
dr_388820696f11b886a896,371,*CC1CCC(*)C1,egb,ru_3afb8c06c0f2d1b008bf
dr_235b0e1666bed4e0a7b3,372,*CC(*)CCCC1CCCCC1,egb,ru_32824d595f70958a01a5
dr_23be0bd045db377052cc,373,*C(*)C,egb,ru_776aef758e6c82cba236
dr_3074b679be5db4fff13c,374,*C=C*,egb,ru_0a507cdf603d5fbb6993
dr_c5c5655a8ec294a6250e,375,*C=CCCCC*,egb,ru_88a010e59bd4258ae187
dr_474aaecf2ca2663c5f15,376,*C1CCC1*,egb,ru_427f548582fdbdd871f1
dr_5838b63f094a7c26b3d1,377,*CC1(*)CCCCC1,egb,ru_8aa44176976a427faf53
dr_2fae1d17e54c2a61c88d,378,*CC(*)c1ccc(C(=O)OCC(C)C)cc1,egb,ru_6c1c2a77404e7145e1eb
dr_beeb4d1d1105948692b3,379,*CC(*)O,egb,ru_a3db64cfc9b86dd840d0
dr_baaf54e78335954209e2,380,*CC(*)C#N,egb,ru_7fe8db911e29a6f8c4f8
dr_3b0db72458c4c4328d6a,381,*CC(*)(C)C#N,egb,ru_ef1ee59152935f63e722
dr_a9e719552a014e0769a2,382,*CC(*)OC(C)=O,egb,ru_fad99a598abdaeb7858e
dr_0546a40666374e7de341,383,*CC(*)CCc1ccc(C)cc1,egb,ru_ad3d483d6a1af4120a02
dr_f24c2476fe5dd58b6ca4,384,*C(C)C(*)O,egb,ru_c6b0e18e6bdb01a783bb
dr_99caf3443f2cc9cf7315,385,*C(F)C(*)(F)OC(F)(F)F,egb,ru_61ed9f338b6a6eb142a8
dr_4ff25890914b60f556a6,386,*CC(*)C(=O)c1ccc(CC)cc1,egb,ru_1669e26c549e1ab8bac4
dr_3aa8e3052237525509a6,387,*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,egb,ru_0ed54ffef539d9a16d28
dr_67523802b5b2ff1a2324,388,*CC(*)OC(=O)CC1CCCC1,egb,ru_6435fe871ea9bd08f7bc
dr_53af38aafeb45bfaa55a,389,*CC(*)N1CCCC1=O,egb,ru_5141534631563ea30a61
dr_529d10b7ec2e2a6de2a3,390,*CC(*)C(=O)O,egb,ru_c1b921dd6ff663f7f745
dr_2ae60aa29ae336d90795,391,*CC(*)C(=O)OC(C)C,egb,ru_b7eed9eb656cf7f77a4f
dr_82d506fc20c5563c4f61,392,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,ru_86441413211fd32b9364
dr_3abdfafa0e5c8c922d08,393,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,ru_316b3bd84c3094a6ad02
dr_1ad117daf853e9de4a1f,394,*CC(*)(C)C(=O)OCC,egb,ru_7fc67470ae9e763edd79
dr_5304d60fa32cf2ab2cd0,395,*CC(*)(C)C(=O)Oc1ccccc1,egb,ru_e0908a83b0bd69876861
dr_500098d4df80f175faa9,396,*CC(*)(C)C(=O)OCCc1ccccc1,egb,ru_c39e737564e1793bd2ed
dr_19cfcffc1b541211a838,397,*CC(*)(C)C(=O)OCC(F)(F)C(F)F,egb,ru_bd7f2cb0730591a679d6
dr_60d0dda9e9904fb1a142,398,*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,egb,ru_e4add2623627715d51f2
dr_ea8364c7044907f51963,399,*CC(*)(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,egb,ru_936f11b58d2a95192487
dr_504415519e3b3f2362c8,400,*CC(*)(C)C(=O)OCCOCC,egb,ru_a8467b8aef8f176de31f
dr_ff2bbed305e28c1707da,401,*CC(*)C(N)=O,egb,ru_4a78ab609ac49d93e1d4
dr_e7c18a297d78407a0448,402,*CC(*)C(=O)OC(CC)CC,egb,ru_9d6cbf674763c0d5b9e9
dr_c6657f29e1e4bd33154d,403,*CC(*)C(=O)OCF,egb,ru_d00d674482642db1f325
dr_6963e85aacb747a47f42,404,*CC(*)C(=O)OCCCCSC,egb,ru_77b72d7a83866524472d
dr_a942e9c66f9edb071fd4,405,*CC(*)C(=O)OCCCSCC,egb,ru_1b7cdb6b0471753af927
dr_65f8671b4e182dfb3c5b,406,*CC(*)C(=O)OCCSCCCC#N,egb,ru_a533a149990bceda11a7
dr_4a7b79db169994c62d61,407,*CC(*)(C)C(=O)OCCC#N,egb,ru_c2bb5c51712fc1f70e51
dr_467e0b35ef1bc334a9e2,408,*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,ru_87998182143ee49367cd
dr_8c230e854536d39644c1,409,*CC(*)(C#N)C(=O)OCC,egb,ru_1fac2edfb2088bddbcee
dr_0d5dd97fdb5b97f6fceb,410,*CCC(C(=O)OC)C(*)C(=O)OC,egb,ru_f216c0567e3f31e192c7
dr_c6769982d27fccbce9c4,411,*CC(*)(C#N)C(=O)OC(C)C,egb,ru_1a6d0e27f865ca943492
dr_ee1307f76b9bf962a2b4,412,*C1C(=O)OC(=O)C1*,egb,ru_1829afc74c37e961974d
dr_2ab9eca67e45c9a148f7,413,*CC(*)F,egb,ru_53567d4d32a157f02c98
dr_35bbde865e88bee290dd,414,*C(F)C(*)(F)F,egb,ru_9333ba4b064a621edb97
dr_e49e53834ce5a5c31141,415,*CCC(F)(F)C(*)(F)Cl,egb,ru_14db45c1d1b5d4f5dfe5
dr_1af51be7941199036797,416,*CCC(F)(F)C(*)(F)F,egb,ru_a48939fc6b42b3272a08
dr_7b1048b2d7f48d58a54e,417,*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C1(F)F,egb,ru_39eefc15d75ee3d9a545
dr_ca9ab75d7ca89156ffd8,418,*CCC(Cl)C(*)Cl,egb,ru_03df0c69ca02304cf12d
dr_f4fda14f609aea4648cf,419,*C=CC(C*)(C(F)(F)F)C(F)(F)F,egb,ru_86986a1d0d75fa73dcad
dr_b5d279b5584e66c53f84,420,*C=CC(C*)CCC,egb,ru_8a8515c2236c444f2039
dr_1a57a66907e950ab732b,421,*C1C=CC(*)CC1,egb,ru_ef0f7cfddc5e9a626314
dr_0448fcad21959aa5b1a2,422,*C=CC(C)C(*)C(=O)OCCCC,egb,ru_8d5885e1aa3bfd7235b7
dr_a8b5d52da88e36e0fe86,423,*CO*,egb,ru_03eacfbd76ee6bf45cfe
dr_973258be87288ac0679a,424,*OC(*)CCC#N,egb,ru_cf320c1886d7458adfae
dr_71cb0271bfef9ec50ab2,425,*CCO*,egb,ru_945a465c5743ceb9807c
dr_667e9b473970fa07b0f4,426,*CC(C)O*,egb,ru_adb8cce585d687da55bc
dr_ee306299af3162e86fa1,427,*CC(O*)C(F)(F)F,egb,ru_1783e6ec35ef7e9451bd
dr_6a442e3ec4534bb707cd,428,*OC(F)(F)C(*)(F)F,egb,ru_25318dc9328e2f2bdb73
dr_9536da4a4c7feed35472,429,*CCCO*,egb,ru_b0031a8cbf43d41aea77
dr_8cf22933ba53a72945f3,430,*Oc1ccc(Cc2ccc(*)cc2)cc1,egb,ru_322816b2371758df1695
dr_22f6b901e9bf601bfc02,431,*CCCCCOCO*,egb,ru_fd7b3a6a9f30457e0028
dr_8a7bf41abbf52a9250b4,432,*Oc1ccc(SSCCCCCCCCCCSSc2ccc(*)cc2)cc1,egb,ru_51939a0394ed0c979100
dr_574c5c06bc9fb9246d48,433,*OC(F)(F)C(F)(F)C(F)(F)C(*)(F)F,egb,ru_93405e68683a2b54bf51
dr_e32896fc30690f6ebe70,434,*CC(C)CO*,egb,ru_ed9c3d42a686551b6e3d
dr_6d78958eddbff4c09777,435,*CCOC(=O)NCCOCCOCCNC(=O)O*,egb,ru_114bc81f8c948232ac9b
dr_e5ef26f6a849d08eeeec,436,*CC1CC1CO*,egb,ru_908088c75c2ec442eeb3
dr_74ec391ae6e1455fc6f3,437,*CCOCCOCCOC(=O)CCCCCC(=O)O*,egb,ru_68944ddc77839b3138b7
dr_1e8c2ed37ea1d6a49f3b,438,*CCOCCOCCOC(=O)CCCCCCC(=O)O*,egb,ru_2fe518b6ad47d37fb055
dr_743a73de613871a05a30,439,*CCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,egb,ru_6887ac9d5d3af50716fd
dr_5b9acce6c4535769ab4f,440,*ON(C(F)(F)F)C(F)(C(*)(F)F)C(F)(F)F,egb,ru_1e9dae5b48244eb4ed60
dr_4fd0c6fff2b3a44e2287,441,*C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(*)F,egb,ru_b9ee6ef718da4e28a4d3
